number_of_bathrooms,number_of_bedrooms,total_livable_area,total_area,sale_price,sale_date,central_air,year_built,shape,location,log_sale_price
1,3,832,570,100000,2023-05-03T04:00:00Z,NA,1925,SRID=2272;POINT(2692119.22642928 264105.268610798),5044 PORTICO ST,11.512925464970229
2,3,1500,1230,370000,2023-04-21T04:00:00Z,Y,1925,SRID=2272;POINT(2676993.11818322 236591.563961467),5017 IRVING ST,12.821258284620408
1,3,2160,874,310000,2023-05-17T04:00:00Z,NA,1925,SRID=2272;POINT(2676127.7724371 236157.593320091),5136 DELANCEY ST,12.644327576461329
1,3,1280,1606,180000,2023-04-26T04:00:00Z,N,1942,SRID=2272;POINT(2706259.25277159 263346.100103898),5042 GRANSBACK ST,12.100712129872347
2,5,2754,3231,620000,2023-05-08T04:00:00Z,Y,2004,SRID=2272;POINT(2688408.84886932 219749.141174738),3502 S 20TH ST,13.337474757021274
2,3,1240,1552,237000,2023-05-02T04:00:00Z,Y,1920,SRID=2272;POINT(2680665.25066678 241882.909285483),871 BROOKLYN ST,12.375815420117268
4,4,1631,602,350000,2023-05-16T04:00:00Z,Y,2022,SRID=2272;POINT(2698993.7034731 247751.346739989),2133 N RANDOLPH ST,12.765688433465597
1,3,1152,1800,250000,2023-05-15T04:00:00Z,N,1962,SRID=2272;POINT(2742106.47449638 291149.713041093),12125 SWEET BRIAR RD,12.429216196844383
2,3,1026,3045,290000,2023-05-15T04:00:00Z,Y,1960,SRID=2272;POINT(2725021.34930395 277024.658244392),2308 HOFFNAGLE ST,12.577636201962656
1,3,1492,1633,180000,2023-05-15T04:00:00Z,N,1940,SRID=2272;POINT(2715096.67569957 264073.050534109),1152 BRIDGE ST,12.100712129872347
1,3,1248,1707,270000,2023-05-18T04:00:00Z,Y,1929,SRID=2272;POINT(2694608.99036762 276636.178664878),7233 LIMEKILN PIKE,12.506177237980511
2,3,1920,4474,560000,2023-04-11T04:00:00Z,Y,1925,SRID=2272;POINT(2687042.32693142 277963.040416841),7153 CRITTENDEN ST,13.235692062711331
1,3,1092,1183,135000,2023-05-10T04:00:00Z,N,1939,SRID=2272;POINT(2715025.91531409 268428.75653337),1127 DEVEREAUX AVE,11.813030057420567
2,3,1142,672,145500,2023-05-15T04:00:00Z,Y,1923,SRID=2272;POINT(2688397.0531225 228998.400596768),2249 GREENWICH ST,11.887931365593685
1,3,1024,740,100000,2023-05-17T04:00:00Z,NA,1920,SRID=2272;POINT(2688831.98252574 226883.578352518),1945 S NORWOOD ST,11.512925464970229
1,3,1040,868,112000,2023-05-05T04:00:00Z,N,1920,SRID=2272;POINT(2675218.91895497 228760.402788287),1947 S REDFIELD ST,11.626254150277232
1,3,1380,1022,75000,2023-05-18T04:00:00Z,N,1920,SRID=2272;POINT(2674178.85871923 228193.140208451),6086 CHESTER AVE,11.225243392518447
1,3,1568,1776,210000,2023-05-30T04:00:00Z,N,1945,SRID=2272;POINT(2688432.94610132 274692.679940398),6651 SPRAGUE ST,12.254862809699606
0,0,1707,6897,430000,2023-05-04T04:00:00Z,NA,1962,SRID=2272;POINT(2725618.32834483 289433.295025615),9732 SUSAN RD,12.971540487669746
1,3,1540,2059,285000,2023-05-05T04:00:00Z,Y,1983,SRID=2272;POINT(2738686.45135663 282404.690094407),9935 S CANTERBURY RD,12.560244459250788
1,3,740,864,165000,2023-05-18T04:00:00Z,N,1920,SRID=2272;POINT(2674967.42687191 238843.902264068),29 N CONESTOGA ST,12.013700752882718
2,3,1446,685,370000,2023-05-16T04:00:00Z,N,1920,SRID=2272;POINT(2700168.65783991 244298.408956062),1523 N PHILIP ST,12.821258284620408
0,0,2595,1511,145000,2023-05-19T04:00:00Z,NA,1930,SRID=2272;POINT(2695258.19215558 256981.999190261),1620 W ERIE AVE,11.884489021402711
1,3,960,4882,305000,2023-05-17T04:00:00Z,Y,1956,SRID=2272;POINT(2728979.54350236 277922.297762928),2638 SPERRY ST,12.628067055589549
2,3,1350,948,400000,2023-04-28T04:00:00Z,Y,1925,SRID=2272;POINT(2692528.85772735 225889.126087949),1319 SNYDER AVE,12.89921982609012
1,2,1257,690,420000,2023-05-03T04:00:00Z,Y,1925,SRID=2272;POINT(2693559.77557923 226386.081865009),1915 S JESSUP ST,12.948009990259552
1,3,1356,1365,160000,2023-05-04T04:00:00Z,N,1925,SRID=2272;POINT(2697890.91532644 277480.89365331),1638 W CHELTENHAM AVE,11.982929094215963
1,2,1092,758,179900,2023-05-15T04:00:00Z,N,1925,SRID=2272;POINT(2689235.7108684 229802.066089802),2111 SEARS ST,12.100156419938624
2,3,1368,1580,205000,2023-05-15T04:00:00Z,Y,1949,SRID=2272;POINT(2664132.02118997 244032.297251722),7537 BROOKHAVEN RD,12.230765258120545
2,3,1572,2968,360000,2023-05-09T04:00:00Z,Y,1966,SRID=2272;POINT(2717633.30274621 283532.915051794),807 KENDRICK ST,12.793859310432293
3,4,2040,1253,910000,2023-03-31T04:00:00Z,Y,2018,SRID=2272;POINT(2695341.02531856 231416.471039648),817 S 9TH ST,13.721199878493033
2,3,1156,1440,213000,2023-05-05T04:00:00Z,Y,1955,SRID=2272;POINT(2691035.14226719 280472.280078872),8002 TEMPLE RD,12.269047444691562
1,3,1080,1186,190000,2023-05-18T04:00:00Z,N,1935,SRID=2272;POINT(2725471.71693114 263611.718609985),6716 MARSDEN ST,12.154779351142624
0,0,1865,9465,450000,2023-05-10T04:00:00Z,NA,1960,SRID=2272;POINT(2739137.14300095 281001.928710576),3738 PRESIDENT ST,13.017002861746503
2,3,1126,1406,215000,2023-04-07T04:00:00Z,Y,1915,SRID=2272;POINT(2693302.34745488 273066.61853005),5853 BRUSH RD,12.2783933071098
1,3,1180,1617,200000,2023-05-11T04:00:00Z,NA,1950,SRID=2272;POINT(2720869.07452324 269524.484817575),2139 DISSTON ST,12.206072645530174
1,3,1242,992,83500,2023-05-15T04:00:00Z,N,1933,SRID=2272;POINT(2691843.83806975 256742.377347353),2333 W ATLANTIC ST,11.332601910838946
2,2,1224,1581,350000,2023-05-18T04:00:00Z,Y,1900,SRID=2272;POINT(2675436.09745266 263929.868774661),208 DUPONT ST,12.765688433465597
1,3,1031,752,147500,2023-04-27T04:00:00Z,N,1920,SRID=2272;POINT(2685307.96404848 229399.615428938),1517 S MYRTLEWOOD ST,11.901583454762012
1,3,1030,704,38000,2023-04-21T04:00:00Z,NA,1925,SRID=2272;POINT(2690918.34711551 253523.351143439),2950 N TAYLOR ST,10.545341438708522
2,3,1464,657,399000,2023-05-17T04:00:00Z,Y,1923,SRID=2272;POINT(2690562.34705176 230489.548051969),1160 DORRANCE ST,12.896716695872
2,2,814,486,342500,2023-05-15T04:00:00Z,Y,1920,SRID=2272;POINT(2701023.48620978 243389.70110606),1354 HOPE ST,12.744026936684417
2,3,950,1800,168500,2023-05-15T04:00:00Z,N,1925,SRID=2272;POINT(2694363.82667068 272125.373343103),6315 N BEECHWOOD ST,12.034691028774553
1,2,900,693,117500,2023-05-10T04:00:00Z,N,1943,SRID=2272;POINT(2684944.05747587 257529.575033467),3576 NEW QUEEN ST,11.67419361256635
1,3,1050,680,25000,2023-05-18T04:00:00Z,NA,1920,SRID=2272;POINT(2674633.61574153 225216.079159331),6451 GLENMORE AVE,10.126631103850338
1,3,1320,3273,296000,2023-05-11T04:00:00Z,N,1965,SRID=2272;POINT(2680791.3991966 264274.689650787),651 RECTOR ST,12.598114733306197
1,3,1080,880,47500,2023-04-26T04:00:00Z,NA,1920,SRID=2272;POINT(2673378.52015033 225543.477752857),6613 YOCUM ST,10.768484990022733
1,3,1140,1500,240000,2023-05-05T04:00:00Z,Y,1910,SRID=2272;POINT(2727558.27329112 263871.383266284),7011 EDMUND ST,12.388394202324129
1,3,1052,700,215000,2023-05-12T04:00:00Z,N,1925,SRID=2272;POINT(2694230.75233555 225008.852371303),919 TREE ST,12.2783933071098
4,5,3024,936,938437,2023-05-18T04:00:00Z,Y,1850,SRID=2272;POINT(2695438.51588895 233914.982592432),919 SPRUCE ST,13.751971004359111
1,3,1360,1799,330000,2023-05-17T04:00:00Z,Y,1962,SRID=2272;POINT(2746794.1681376 291500.95144094),3323 LESTER RD,12.706847933442663
1,3,1170,773,35000,2023-05-17T04:00:00Z,NA,1935,SRID=2272;POINT(2704989.9429771 253309.258097282),3245 D ST,10.46310334047155
1,3,952,980,55000,2023-04-03T04:00:00Z,NA,1935,SRID=2272;POINT(2703280.87469869 254909.436181547),3507 N WATER ST,10.915088464214607
1,2,896,1367,117500,2023-05-06T04:00:00Z,Y,1945,SRID=2272;POINT(2683303.78817783 258239.939270955),3612 WINONA ST,11.67419361256635
1,2,880,3020,219900,2023-03-31T04:00:00Z,Y,1987,SRID=2272;POINT(2667779.00243687 269392.749730039),7856 NIXON ST,12.300928176542852
1,3,1500,3171,262500,2023-05-08T04:00:00Z,NA,1956,SRID=2272;POINT(2716118.58649542 277280.20139162),7514 LAWNDALE ST,12.478006361013815
1,3,1140,1001,55000,2023-05-02T04:00:00Z,NA,1925,SRID=2272;POINT(2676312.28551638 241701.724227646),533 N CREIGHTON ST,10.915088464214607
1,4,1588,1503,333000,2023-05-15T04:00:00Z,NA,1925,SRID=2272;POINT(2674491.42514886 234462.769695848),5416 CATHARINE ST,12.71589776896258
1,3,1302,1651,225000,2023-04-12T04:00:00Z,N,1925,SRID=2272;POINT(2702872.2940533 272100.161190802),427 W 65TH AVE,12.323855681186558
2,3,1024,1088,139999,2023-05-18T04:00:00Z,NA,1925,SRID=2272;POINT(2675109.61554658 222863.797856443),6724 DICKS AVE,11.849390558708787
1,3,1384,1152,160000,2023-04-24T04:00:00Z,N,1925,SRID=2272;POINT(2671788.8107529 240634.608770843),6022 VINE ST,11.982929094215963
1,3,1072,672,282500,2023-05-10T04:00:00Z,Y,1920,SRID=2272;POINT(2693293.26214624 226048.136343058),1135 EMILY ST,12.551433829568632
1,2,1038,750,549000,2023-05-16T04:00:00Z,Y,1925,SRID=2272;POINT(2689920.12960607 232882.921548465),2049 PEMBERTON ST,13.215853720491667
3,3,1416,800,495000,2023-05-09T04:00:00Z,Y,1920,SRID=2272;POINT(2699140.45738887 243639.267363054),403 MASTER ST,13.112313041550827
1,3,1350,684,205000,2023-05-03T04:00:00Z,N,1920,SRID=2272;POINT(2694223.19613653 224625.415803826),2301 S PERCY ST,12.230765258120545
1,3,1390,989,390000,2023-05-08T04:00:00Z,Y,1925,SRID=2272;POINT(2692668.68017232 224944.304374641),1241 WOLF ST,12.873902018105829
1,2,1058,700,290000,2023-05-09T04:00:00Z,Y,1923,SRID=2272;POINT(2691242.88081441 227873.087576055),1652 S BANCROFT ST,12.577636201962656
2,3,1350,1382,432000,2023-05-18T04:00:00Z,Y,1900,SRID=2272;POINT(2676321.24603998 262782.594541295),169 LEVERING ST,12.976180867226248
1,3,1260,1282,72000,2023-04-27T04:00:00Z,N,1940,SRID=2272;POINT(2718047.98896759 262148.440368912),1721 BRILL ST,11.184421397998193
1,3,940,733,201000,2023-04-17T04:00:00Z,N,1925,SRID=2272;POINT(2687664.77743793 245252.458758715),1406 N HOLLYWOOD ST,12.211060187041213
2,3,1899,840,609999,2023-05-11T04:00:00Z,Y,1920,SRID=2272;POINT(2701877.68789555 243902.069878975),1406 E OXFORD ST,13.321212596803887
1,4,1192,900,216000,2023-05-05T04:00:00Z,Y,1925,SRID=2272;POINT(2692724.96994752 248008.751076231),1912 FONTAIN ST,12.283033686666302
2,3,1345,681,385000,2023-05-10T04:00:00Z,Y,2018,SRID=2272;POINT(2687501.31094517 229155.924213491),1508 S TAYLOR ST,12.86099861326992
3,3,2424,1190,650000,2023-05-05T04:00:00Z,Y,2015,SRID=2272;POINT(2698490.23315731 242116.364696033),973 N 5TH ST,13.38472764187182
3,3,1914,672,412500,2023-05-03T04:00:00Z,Y,1925,SRID=2272;POINT(2690396.90338687 228967.092748356),1836 WILDER ST,12.929991484756872
1,3,1140,900,93000,2023-05-16T04:00:00Z,N,1925,SRID=2272;POINT(2673598.78415951 237463.154723567),218 S ITHAN ST,11.440354772135393
1,3,1242,1855,230000,2023-05-09T04:00:00Z,Y,2007,SRID=2272;POINT(2687745.32948318 273019.773995162),259 MONTANA ST,12.345834587905333
1,3,960,1120,117000,2023-05-17T04:00:00Z,NA,1925,SRID=2272;POINT(2671867.34045881 220849.476028216),2528 BERBRO ST,11.669929213779893
1,3,966,798,102500,2023-05-16T04:00:00Z,NA,1930,SRID=2272;POINT(2702959.62037265 261185.559585768),174 W THELMA ST,11.5376180775606
1,3,896,1040,65000,2023-05-08T04:00:00Z,N,1925,SRID=2272;POINT(2674623.03918692 239710.329781592),5506 RACE ST,11.082142548877775
1,4,1740,2286,300000,2023-05-12T04:00:00Z,N,1900,SRID=2272;POINT(2678595.65331129 260507.195048526),3823 CRESSON ST,12.611537753638338
2,3,1518,3517,340000,2023-05-10T04:00:00Z,Y,1953,SRID=2272;POINT(2724589.511587 271169.044563648),7446 BROUS AVE,12.736700896592344
1,3,1018,1008,150000,2023-05-02T04:00:00Z,N,1925,SRID=2272;POINT(2672454.93011322 221580.536057344),7219 THEODORE ST,11.918390573078392
2,2,1504,848,635000,2023-05-15T04:00:00Z,Y,1915,SRID=2272;POINT(2690745.47522428 233048.380944606),618 S 19TH ST,13.36138027787483
0,3,1767,600,670000,2023-05-08T04:00:00Z,Y,2013,SRID=2272;POINT(2699348.22518286 239637.496708943),606 N AMERICAN ST,13.415032991367148
1,3,1296,1515,140000,2023-05-11T04:00:00Z,N,1950,SRID=2272;POINT(2722633.83354989 264134.146026279),4144 LEVICK ST,11.84939770159144
4,3,2172,702,760000,2023-04-28T04:00:00Z,Y,2022,SRID=2272;POINT(2698683.36319964 241182.900566756),414 POPLAR ST,13.541073712262515
1,2,924,675,152500,2023-04-27T04:00:00Z,Y,1929,SRID=2272;POINT(2693081.872923 252031.704501352),2738 N OPAL ST,11.934919875029603
1,3,1488,2165,275000,2023-05-15T04:00:00Z,Y,1978,SRID=2272;POINT(2669973.49631311 214593.876841782),8413 GIBBS PL,12.524526376648708
1,3,1199,1603,180000,2023-03-29T04:00:00Z,N,1925,SRID=2272;POINT(2674559.09590836 242590.876430166),1227 N 55TH ST,12.100712129872347
1,3,1060,1017,106000,2023-05-15T04:00:00Z,N,1900,SRID=2272;POINT(2708022.77714858 252860.102843297),1845 E WESTMORELAND ST,11.571194373094205
1,3,1511,2160,650000,2023-05-15T04:00:00Z,Y,1994,SRID=2272;POINT(2681325.80942074 279197.31098695),23 W ABINGTON AVE,13.38472764187182
2,4,1128,1508,215000,2023-04-14T04:00:00Z,N,1940,SRID=2272;POINT(2715300.74734856 264620.114442659),1138 SANGER ST,12.2783933071098
1,5,1979,1016,640000,2023-05-15T04:00:00Z,Y,1875,SRID=2272;POINT(2703062.04179231 246018.863745706),2223 E SUSQUEHANNA AVE,13.369223455335854
3,4,1878,962,362500,2023-05-09T04:00:00Z,Y,2023,SRID=2272;POINT(2680199.70667305 231325.277977855),1427 S 49TH ST,12.800779753276867
3,3,1923,1050,362500,2023-05-09T04:00:00Z,Y,2023,SRID=2272;POINT(2680352.12218744 231171.237792877),1505 S 49TH ST,12.800779753276867
1,3,1120,728,140000,2023-05-10T04:00:00Z,N,1920,SRID=2272;POINT(2705277.52284243 252098.335077681),3048 E ST,11.84939770159144
1,3,1184,840,51000,2023-04-18T04:00:00Z,NA,1915,SRID=2272;POINT(2688333.6935708 251139.862423105),2460 N MYRTLEWOOD ST,10.839580911706463
2,3,1920,797,416000,2023-05-15T04:00:00Z,Y,2006,SRID=2272;POINT(2704386.1760468 245598.418075465),2441 E YORK ST,12.9384405392434
2,4,1796,1024,644000,2023-05-01T04:00:00Z,Y,1920,SRID=2272;POINT(2690138.39415096 242563.05007277),814 N 23RD ST,13.37545400508649
1,3,1088,1132,215000,2023-05-09T04:00:00Z,N,1930,SRID=2272;POINT(2700311.24964288 269072.192563744),5911 N HUTCHINSON ST,12.2783933071098
1,3,1072,672,465000,2023-04-17T04:00:00Z,N,1920,SRID=2272;POINT(2696406.28982755 224708.580961668),423 TREE ST,13.049792684569493
1,4,1216,848,80000,2023-03-30T04:00:00Z,NA,1965,SRID=2272;POINT(2673415.52530902 224275.732277724),6754 LINMORE AVE,11.289781913656018
2,3,2059,2117,949000,2023-05-12T04:00:00Z,Y,1925,SRID=2272;POINT(2698993.74380923 231951.961088234),616 S FRONT ST,13.763164077592064
2,4,1590,832,238000,2023-05-15T04:00:00Z,N,1925,SRID=2272;POINT(2695287.64920871 228577.684788418),1402 S 8TH ST,12.380025952653611
3,4,1680,976,499000,2023-05-12T04:00:00Z,Y,1920,SRID=2272;POINT(2695337.86393236 228973.421969611),1304 S 8TH ST,13.120361374733656
2,4,1290,975,210000,2023-03-28T04:00:00Z,1,1915,SRID=2272;POINT(2694034.1713111 248299.1197187),1624 EDGLEY ST,12.254862809699606
1,3,1120,728,140000,2023-05-10T04:00:00Z,N,1920,SRID=2272;POINT(2705273.56755553 252068.850599718),3044 E ST,11.84939770159144
2,3,1120,1283,248000,2023-05-12T04:00:00Z,Y,1930,SRID=2272;POINT(2702818.426397 264687.688489263),223 W DUNCANNON AVE,12.421184025147118
1,2,900,2275,290000,2023-05-11T04:00:00Z,Y,1970,SRID=2272;POINT(2745550.56077197 282295.229190008),221 GOODFORD RD,12.577636201962656
2,5,2100,1523,373000,2023-05-04T04:00:00Z,N,1920,SRID=2272;POINT(2679149.76543651 260505.479613923),3845 TERRACE ST,12.829333698625952
1,2,896,658,285000,2023-05-03T04:00:00Z,Y,1920,SRID=2272;POINT(2676168.22956107 233768.053292561),5118 MALCOLM ST,12.560244459250788
2,4,2065,3168,640000,2023-04-24T04:00:00Z,Y,2017,SRID=2272;POINT(2672002.78664816 273009.901242962),488 EVERGREEN AVE,13.369223455335854
1,3,1120,1377,315000,2023-05-15T04:00:00Z,Y,1950,SRID=2272;POINT(2679926.20062326 262512.223275724),487 KINGSLEY ST,12.66032791780777
1,4,1650,1480,189900,2023-05-15T04:00:00Z,N,1920,SRID=2272;POINT(2673129.46977276 241517.899642055),5809 HAVERFORD AVE,12.154252896800378
1,3,1344,1200,280000,2023-05-02T04:00:00Z,N,1925,SRID=2272;POINT(2686777.32276885 274304.42753829),6826 CLEARVIEW ST,12.542544882151386
1,3,1216,800,93000,2023-05-03T04:00:00Z,NA,1965,SRID=2272;POINT(2673616.98294741 224599.424727577),6709 LINMORE AVE,11.440354772135393
3,5,2492,2600,36000,2023-05-16T04:00:00Z,Y,1925,SRID=2272;POINT(2698689.50787308 274509.219672272),6812 N BROAD ST,10.491274217438248
1,3,1338,1315,166000,2023-04-27T04:00:00Z,N,1940,SRID=2272;POINT(2695840.24398623 261949.102899389),4544 N SMEDLEY ST,12.01974306733868
2,3,1488,864,645000,2023-05-04T04:00:00Z,Y,1905,SRID=2272;POINT(2694256.40199859 231889.952181993),759 S MARVINE ST,13.37700559577791
1,3,1248,3904,365000,2023-05-12T04:00:00Z,NA,1958,SRID=2272;POINT(2726343.15501895 292669.871260474),827 GLENN ST,12.80765263256463
1,3,1376,1440,205000,2023-05-12T04:00:00Z,N,1925,SRID=2272;POINT(2692142.42873546 280562.640730155),7928 BAYARD ST,12.230765258120545
1,3,882,722,65000,2023-05-09T04:00:00Z,NA,1935,SRID=2272;POINT(2702976.32902786 254768.257964318),3460 N LEE ST,11.082142548877775
1,3,1260,3229,300000,2023-05-12T04:00:00Z,Y,1964,SRID=2272;POINT(2742207.82692937 280846.103843795),3597 NOTTINGHAM LN,12.611537753638338
1,2,984,588,54000,2023-05-15T04:00:00Z,N,1925,SRID=2272;POINT(2696303.32906084 250763.444495432),1236 W HAROLD ST,10.896739325546411
1,2,700,504,255000,2023-05-15T04:00:00Z,Y,1920,SRID=2272;POINT(2688085.32221111 244492.023830029),1255 N NEWKIRK ST,12.449018824140563
1,3,1432,1050,195000,2023-05-01T04:00:00Z,N,1935,SRID=2272;POINT(2704166.52568781 263573.386096059),117 E ALBANUS ST,12.180754837545884
1,3,1426,2757,280000,2023-04-17T04:00:00Z,NA,1950,SRID=2272;POINT(2716228.75972502 272020.02142492),1105 GLENVIEW ST,12.542544882151386
2,3,1200,3560,247300,2023-05-15T04:00:00Z,Y,1980,SRID=2272;POINT(2736069.29581788 299532.064801283),1106 NAPIER ST,12.418357453509508
3,4,2430,990,580000,2023-04-27T04:00:00Z,Y,2023,SRID=2272;POINT(2705133.74255494 247521.781713311),2624 TULIP ST,13.270783382522602
1,3,1538,945,300000,2023-04-20T04:00:00Z,N,1925,SRID=2272;POINT(2686691.93599129 274347.926868885),215 MEEHAN AVE,12.611537753638338
4,4,1631,602,385000,2023-05-10T04:00:00Z,Y,2022,SRID=2272;POINT(2698983.70026672 247682.583863186),2123 N RANDOLPH ST,12.86099861326992
1,3,1128,960,145000,2023-04-13T04:00:00Z,Y,1925,SRID=2272;POINT(2673815.15870713 239094.004611326),40 N ITHAN ST,11.884489021402711
2,3,1290,1260,220000,2023-05-11T04:00:00Z,Y,1930,SRID=2272;POINT(2703370.59413411 261436.510085405),141 W LURAY ST,12.301382825334498
1,3,1220,1931,185000,2023-04-12T04:00:00Z,N,1950,SRID=2272;POINT(2688458.1611166 283869.930822523),1619 WOODBROOK LN,12.128111104060462
1,3,966,798,110000,2023-04-18T04:00:00Z,N,1930,SRID=2272;POINT(2703100.78904165 261588.300749431),165 TIBER ST,11.608235644774552
1,2,756,584,143000,2023-05-16T04:00:00Z,NA,1915,SRID=2272;POINT(2688728.23828652 247360.954862678),1824 N MARSTON ST,11.870599909242044
1,3,1530,973,143000,2023-05-12T04:00:00Z,N,1925,SRID=2272;POINT(2675602.12911622 240816.198134686),5317 PARRISH ST,11.870599909242044
2,3,1600,1552,345000,2023-04-18T04:00:00Z,Y,1925,SRID=2272;POINT(2674742.02713864 234166.922879145),5344 WEBSTER ST,12.751299696013497
2,3,1060,848,125000,2023-05-16T04:00:00Z,N,1925,SRID=2272;POINT(2679506.10885757 241561.756089014),862 N 45TH ST,11.736069016284437
1,3,1360,3094,330000,2023-05-14T04:00:00Z,NA,1961,SRID=2272;POINT(2745446.58751603 291154.335143862),3301 BELGREEN RD,12.706847933442663
1,3,1436,1292,190000,2023-05-16T04:00:00Z,N,1965,SRID=2272;POINT(2717089.89758909 260819.846662501),4955 HAWTHORNE ST,12.154779351142624
1,2,880,1267,94000,2023-05-12T04:00:00Z,N,1945,SRID=2272;POINT(2717980.07669825 261184.600719788),5139 CHARLES ST,11.451050061252142
4,5,2080,4824,365000,2023-04-20T04:00:00Z,N,1953,SRID=2272;POINT(2729785.59433343 272133.002640149),8049 CRESCO AVE,12.80765263256463
2,3,1425,750,615000,2023-05-16T04:00:00Z,Y,1915,SRID=2272;POINT(2691965.52603472 232066.350085173),768 S 16TH ST,13.329377546788654
1,3,1440,1740,160000,2023-05-15T04:00:00Z,N,1925,SRID=2272;POINT(2695880.28726565 278267.297412725),7414 N 20TH ST,11.982929094215963
1,3,924,658,439900,2023-05-15T04:00:00Z,Y,1920,SRID=2272;POINT(2690235.63422386 242074.807284218),762 N CROSKEY ST,12.99430270733681
4,4,2893,1085,989900,2023-05-12T04:00:00Z,Y,2022,SRID=2272;POINT(2695930.14440596 230694.557386211),930 S BEULAH ST,13.805359206907898
1,3,1434,1022,36550,2023-05-12T04:00:00Z,N,1920,SRID=2272;POINT(2698922.32346278 252085.286575155),633 W CAMBRIA ST,10.506436465177925
2,4,2160,7776,438000,2023-04-14T04:00:00Z,Y,1965,SRID=2272;POINT(2723648.80172683 284610.718020952),8898 ALTON ST,12.989974189358584
1,3,1120,1531,210000,2023-05-03T04:00:00Z,Y,1949,SRID=2272;POINT(2663075.62721204 244261.645317045),1841 FARRINGTON RD,12.254862809699606
2,3,1176,4133,330000,2023-04-21T04:00:00Z,NA,1960,SRID=2272;POINT(2728285.73788501 283578.523347001),1924 NESTER ST,12.706847933442663
1,3,870,608,40000,2023-05-08T04:00:00Z,NA,1930,SRID=2272;POINT(2692396.40484721 257772.555853405),2212 RUFFNER ST,10.596634733096073
1,1,973,1,312000,2023-05-05T04:00:00Z,NA,1900,SRID=2272;POINT(2694789.33084083 234054.571112998),1035 SPRUCE ST,12.65075846679162
1,3,1234,2666,220000,2023-05-15T04:00:00Z,Y,1950,SRID=2272;POINT(2729309.68281885 268775.801925314),4020 MERIDIAN ST,12.301382825334498
2,3,1442,700,559000,2023-05-07T04:00:00Z,Y,1920,SRID=2272;POINT(2690247.36903975 242159.561014258),774 N CROSKEY ST,13.233904752137237
1,2,870,1545,74132,2023-05-06T04:00:00Z,N,1920,SRID=2272;POINT(2717626.17893422 256710.784483875),4719 MELROSE ST,11.213602566917201
1,3,1416,2000,225000,2023-05-10T04:00:00Z,N,1940,SRID=2272;POINT(2721198.21304694 262620.401393208),6039 MONTAGUE ST,12.323855681186558
1,2,900,750,135000,2023-05-05T04:00:00Z,N,1952,SRID=2272;POINT(2700223.52668553 260712.196360114),4434 N 6TH ST,11.813030057420567
2,3,1296,1398,215000,2023-04-12T04:00:00Z,N,1950,SRID=2272;POINT(2719829.42283335 271040.508243553),7043 SOUDER ST,12.2783933071098
